wave,flux,error
8162.321,7.516e-14,2.649e-15
8166.808,5.661e-14,2.672e-15
8171.296,6.351e-14,2.613e-15
8175.784,6.458e-14,2.729e-15
8180.273,6.281e-14,2.939e-15
8184.763,7.046e-14,3.060e-15
8189.254,1.002e-13,3.485e-15
8193.745,1.065e-13,3.662e-15
8198.236,1.239e-13,3.554e-15
8202.729,6.029e-14,3.159e-15
8207.222,8.190e-14,2.974e-15
8211.716,6.501e-14,2.663e-15
8216.210,5.441e-14,2.475e-15
8220.706,4.591e-14,2.479e-15
8225.201,5.039e-14,2.378e-15
8229.698,5.932e-14,2.631e-15
8234.195,5.804e-14,2.609e-15
8238.693,4.481e-14,2.620e-15
8243.192,7.731e-14,2.676e-15
8247.692,7.644e-14,2.639e-15
8252.192,7.083e-14,2.636e-15
8256.693,5.666e-14,2.503e-15
8261.194,7.217e-14,2.561e-15
8265.696,7.247e-14,2.543e-15
8270.199,6.600e-14,2.599e-15
8274.703,5.322e-14,2.499e-15
8279.208,5.644e-14,2.550e-15
8283.713,3.910e-14,2.456e-15
8288.219,5.935e-14,2.432e-15
8292.725,5.749e-14,2.362e-15
8297.233,6.753e-14,2.484e-15
8301.741,5.242e-14,2.322e-15
8306.250,6.540e-14,2.313e-15
8310.759,5.021e-14,2.177e-15
8315.269,6.261e-14,2.246e-15
8319.780,5.281e-14,2.192e-15
8324.292,6.482e-14,2.380e-15
8328.805,5.589e-14,2.341e-15
8333.318,5.138e-14,2.263e-15
8337.832,3.646e-14,2.431e-15
8342.347,4.795e-14,2.581e-15
8346.862,5.853e-14,2.586e-15
8351.378,3.976e-14,2.541e-15
8355.895,3.286e-14,2.560e-15
8360.413,5.799e-14,2.645e-15
8364.931,4.132e-14,2.664e-15
8369.451,5.510e-14,2.578e-15
8373.971,5.104e-14,2.437e-15
8378.491,5.224e-14,2.514e-15
8383.013,4.951e-14,2.332e-15
8387.535,5.394e-14,2.319e-15
8392.058,4.288e-14,2.120e-15
8396.582,5.889e-14,2.171e-15
8401.106,5.352e-14,2.218e-15
8405.632,5.062e-14,2.209e-15
8410.158,5.394e-14,2.494e-15
8414.685,7.325e-14,2.505e-15
8419.212,4.296e-14,2.439e-15
8423.741,4.425e-14,2.456e-15
8428.270,4.748e-14,2.663e-15
8432.800,4.871e-14,2.586e-15
8437.331,4.478e-14,2.768e-15
8441.863,7.078e-14,2.870e-15
8446.395,5.507e-14,2.778e-15
8450.928,4.689e-14,2.718e-15
8455.462,3.583e-14,2.412e-15
8459.997,4.871e-14,2.573e-15
8464.532,2.900e-14,2.526e-15
8469.069,6.328e-14,2.606e-15
8473.606,4.451e-14,2.478e-15
8478.144,7.167e-14,2.607e-15
8482.682,5.324e-14,2.586e-15
8487.222,7.559e-14,2.513e-15
8491.762,4.652e-14,2.493e-15
8496.303,7.350e-14,2.355e-15
8500.845,4.752e-14,2.426e-15
8505.388,7.455e-14,2.786e-15
8509.932,5.685e-14,2.807e-15
8514.476,4.801e-14,2.866e-15
8519.021,5.768e-14,3.043e-15
8523.567,5.781e-14,2.854e-15
8528.114,3.555e-14,2.791e-15
8532.662,4.960e-14,2.774e-15
8537.210,6.809e-14,2.670e-15
8541.759,6.498e-14,2.730e-15
8546.309,5.193e-14,2.769e-15
8550.860,4.323e-14,2.862e-15
8555.412,5.019e-14,3.049e-15
8559.965,5.230e-14,2.998e-15
8564.518,4.611e-14,2.860e-15
8569.073,5.315e-14,2.817e-15
8573.628,3.633e-14,2.680e-15
8578.184,5.520e-14,2.628e-15
8582.740,5.330e-14,2.522e-15
8587.298,5.475e-14,2.623e-15
8591.857,4.766e-14,2.290e-15
8596.416,4.966e-14,2.361e-15
8600.976,4.146e-14,2.398e-15
8605.537,5.862e-14,2.486e-15
8610.099,5.835e-14,2.770e-15
8614.662,5.495e-14,2.795e-15
8619.225,4.617e-14,2.909e-15
8623.790,5.651e-14,2.949e-15
8628.355,4.131e-14,2.995e-15
8632.921,4.148e-14,2.984e-15
8637.488,3.314e-14,2.929e-15
8642.056,3.646e-14,3.021e-15
8646.625,3.696e-14,3.126e-15
8651.195,4.821e-14,3.191e-15
8655.765,6.756e-14,3.291e-15
8660.336,7.918e-14,3.322e-15
8664.909,6.227e-14,3.196e-15
8669.482,7.395e-14,3.313e-15
8674.056,9.993e-14,3.398e-15
8678.631,9.161e-14,3.473e-15
8683.206,7.978e-14,3.280e-15
8687.783,7.801e-14,3.318e-15
8692.360,7.491e-14,3.265e-15
8696.939,7.936e-14,3.095e-15
8701.518,3.559e-14,2.700e-15
8706.098,7.511e-14,2.979e-15
8710.679,3.938e-14,2.967e-15
8715.261,6.961e-14,3.140e-15
8719.844,3.041e-14,3.090e-15
8724.428,4.972e-14,3.314e-15
8729.013,6.876e-14,3.512e-15
8733.598,2.895e-14,3.311e-15
8738.185,4.019e-14,3.290e-15
8742.772,5.299e-14,3.108e-15
8747.360,3.297e-14,3.036e-15
8751.949,3.834e-14,2.988e-15
8756.540,3.684e-14,3.109e-15
8761.131,9.446e-14,3.451e-15
8765.722,6.753e-14,3.400e-15
8770.315,6.281e-14,3.398e-15
8774.909,5.343e-14,3.110e-15
8779.504,5.538e-14,3.075e-15
8784.099,2.967e-14,2.984e-15
8788.696,9.167e-14,3.102e-15
8793.293,5.144e-14,2.932e-15
8797.892,7.656e-14,3.257e-15
8802.491,2.725e-14,3.033e-15
8807.091,4.321e-14,3.300e-15
8811.692,4.176e-14,3.222e-15
8816.294,4.605e-14,3.379e-15
8820.897,8.117e-14,3.650e-15
8825.501,3.800e-14,3.672e-15
8830.106,4.315e-14,3.646e-15
8834.712,6.123e-14,3.806e-15
8839.319,4.192e-14,3.626e-15
8843.926,6.806e-14,3.773e-15
8848.535,6.546e-14,3.656e-15
8853.145,6.638e-14,3.250e-15
8857.755,2.733e-14,3.109e-15
8862.367,4.083e-14,3.065e-15
8866.979,4.543e-14,3.096e-15
8871.592,6.630e-14,3.305e-15
8876.207,6.884e-14,3.598e-15
8880.822,7.211e-14,3.850e-15
8885.438,7.378e-14,3.965e-15
8890.056,8.357e-14,3.734e-15
8894.674,7.864e-14,3.800e-15
8899.293,3.802e-14,3.368e-15
8903.913,6.519e-14,3.339e-15
8908.534,6.829e-14,3.325e-15
8913.156,4.148e-14,3.214e-15
8917.779,6.301e-14,3.375e-15
8922.403,5.135e-14,3.359e-15
8927.028,4.765e-14,3.529e-15
8931.654,3.954e-14,3.592e-15
8936.281,4.512e-14,3.477e-15
8940.909,1.868e-14,3.660e-15
8945.538,5.951e-14,4.129e-15
8950.168,5.976e-14,4.133e-15
8954.799,6.503e-14,4.101e-15
8959.431,4.398e-14,4.019e-15
8964.063,5.358e-14,3.855e-15
8968.697,4.998e-14,3.846e-15
8973.332,6.614e-14,3.684e-15
8977.968,4.047e-14,3.495e-15
8982.605,4.805e-14,3.315e-15
8987.243,2.456e-14,2.972e-15
8991.881,3.673e-14,2.848e-15
8996.521,2.309e-14,2.658e-15
9001.162,4.010e-14,2.757e-15
9005.804,4.429e-14,2.667e-15
9010.447,4.515e-14,2.590e-15
9015.091,3.099e-14,2.537e-15
9019.736,4.464e-14,2.727e-15
9024.382,3.785e-14,3.484e-15
9029.028,4.697e-14,3.750e-15
9033.676,7.521e-14,4.414e-15
9038.325,8.394e-14,4.800e-15
9042.975,9.280e-14,4.988e-15
9047.626,4.046e-14,4.596e-15
9052.278,3.926e-14,4.679e-15
9056.931,6.499e-14,4.309e-15
9061.585,2.322e-14,3.979e-15
9066.240,3.296e-14,4.193e-15
9070.897,3.630e-14,4.009e-15
9075.554,8.173e-14,4.063e-15
9080.212,5.632e-14,4.306e-15
9084.871,1.394e-13,4.970e-15
9089.531,3.141e-13,6.747e-15
9094.193,5.627e-13,8.582e-15
9098.855,5.206e-13,8.009e-15
9103.519,1.479e-13,5.117e-15
9108.183,6.057e-14,3.798e-15
9112.848,7.345e-14,3.778e-15
9117.515,5.609e-14,3.707e-15
9122.183,2.775e-14,3.342e-15
9126.851,4.909e-14,3.903e-15
9131.521,3.783e-14,3.552e-15
9136.192,4.723e-14,3.806e-15
9140.864,5.545e-14,3.962e-15
9145.536,4.066e-14,4.184e-15
9150.210,3.756e-14,4.008e-15
9154.885,3.774e-14,4.490e-15
9159.561,6.363e-14,4.378e-15
9164.239,4.967e-14,4.495e-15
9168.917,3.326e-14,4.618e-15
9173.596,5.742e-14,4.532e-15
9178.276,6.577e-14,4.642e-15
9182.958,2.978e-14,4.622e-15
9187.640,6.001e-14,4.591e-15
9192.324,1.870e-14,4.541e-15
9197.009,4.726e-14,4.339e-15
9201.694,6.317e-14,4.345e-15
9206.381,4.430e-14,4.139e-15
9211.069,3.159e-15,3.539e-15
9215.758,2.489e-14,3.522e-15
9220.448,3.142e-14,3.334e-15
9225.139,2.542e-14,3.105e-15
9229.832,3.063e-14,3.090e-15
9234.525,5.870e-14,3.281e-15
9239.219,2.065e-14,3.354e-15
9243.915,3.863e-14,3.388e-15
9248.612,8.933e-14,3.911e-15
9253.309,3.197e-14,4.134e-15
9258.008,1.043e-13,5.189e-15
9262.708,9.783e-14,5.228e-15
9267.409,9.214e-14,5.433e-15
9272.111,8.066e-14,4.682e-15
9276.815,6.590e-14,4.908e-15
9281.519,4.919e-14,4.661e-15
9286.225,5.254e-14,4.609e-15
9290.931,5.809e-14,4.963e-15
9295.639,4.418e-15,4.435e-15
9300.348,2.652e-14,4.352e-15
9305.058,9.348e-15,4.417e-15
9309.769,8.103e-14,4.472e-15
9314.481,-3.390e-15,3.644e-15
9319.195,6.781e-14,3.752e-15
9323.909,2.716e-14,3.725e-15
9328.625,3.829e-14,3.634e-15
9333.342,4.575e-14,3.282e-15
9338.059,1.451e-14,3.067e-15
9342.779,3.306e-14,3.169e-15
9347.499,2.326e-14,3.279e-15
9352.220,3.708e-14,3.620e-15
9356.942,3.602e-14,3.602e-15
9361.666,2.039e-14,3.787e-15
9366.391,6.304e-14,4.087e-15
9371.117,2.871e-14,4.288e-15
9375.844,3.641e-14,4.035e-15
9380.572,2.552e-14,5.141e-15
9385.301,5.691e-14,5.647e-15
9390.032,1.387e-14,5.519e-15
9394.763,4.018e-14,5.759e-15
9399.496,4.149e-14,5.709e-15
9404.230,8.478e-14,6.227e-15
9408.965,4.475e-14,6.140e-15
9413.702,4.008e-14,6.165e-15
9418.439,5.009e-14,5.946e-15
9423.178,5.929e-14,5.153e-15
9427.917,2.864e-14,4.975e-15
9432.658,2.490e-16,4.348e-15
9437.401,5.888e-14,4.388e-15
9442.144,3.505e-14,4.245e-15
9446.888,3.371e-14,3.997e-15
9451.634,5.146e-14,4.180e-15
9456.381,-1.845e-14,3.696e-15
9461.129,4.759e-14,4.397e-15
9465.878,-4.045e-15,4.187e-15
9470.628,3.802e-14,4.417e-15
9475.380,4.177e-14,5.173e-15
9480.133,2.787e-14,4.921e-15
9484.887,3.688e-14,4.862e-15
9489.642,4.065e-14,5.329e-15
9494.398,1.313e-14,5.001e-15
9499.156,6.279e-14,5.210e-15
9503.914,1.939e-14,5.155e-15
9508.674,3.129e-15,5.117e-15
9513.435,2.295e-14,5.449e-15
9518.198,-4.987e-15,5.007e-15
9522.961,2.442e-14,5.273e-15
9527.726,4.844e-14,5.163e-15
9532.492,9.496e-15,4.894e-15
9537.259,4.588e-14,5.171e-15
9542.028,5.267e-14,4.770e-15
9546.797,2.836e-14,4.134e-15
9551.568,5.563e-14,4.751e-15
9556.340,8.836e-15,4.821e-15
9561.113,2.443e-14,4.968e-15
9565.888,6.716e-14,5.824e-15
9570.663,6.745e-14,6.055e-15
9575.440,1.945e-13,6.852e-15
9580.218,1.658e-13,7.686e-15
9584.998,2.186e-13,7.501e-15
9589.778,1.492e-13,7.394e-15
9594.560,1.450e-13,6.564e-15
9599.343,3.550e-14,5.651e-15
9604.127,8.562e-14,6.010e-15
9608.913,3.627e-14,5.527e-15
9613.700,2.780e-14,5.301e-15
9618.488,7.095e-14,5.545e-15
9623.277,6.586e-14,5.660e-15
9628.067,1.979e-14,5.178e-15
9632.859,6.457e-14,5.156e-15
9637.652,3.976e-14,4.794e-15
9642.446,5.771e-14,4.982e-15
9647.242,2.855e-14,4.909e-15
9652.039,2.797e-14,5.809e-15
9656.837,4.934e-14,5.740e-15
9661.636,5.903e-14,6.106e-15
9666.436,1.124e-14,6.269e-15
9671.238,7.900e-14,6.314e-15
9676.041,5.283e-14,6.268e-15
9680.845,1.195e-13,6.739e-15
9685.651,2.673e-14,6.619e-15
9690.458,1.057e-13,6.992e-15
9695.266,8.342e-14,6.420e-15
9700.075,9.137e-14,6.865e-15
9704.886,9.086e-14,6.833e-15
9709.698,8.293e-14,6.526e-15
9714.511,7.146e-14,6.378e-15
9719.325,1.025e-13,6.276e-15
9724.141,8.063e-14,6.093e-15
9728.958,8.420e-14,5.773e-15
9733.776,4.669e-14,5.357e-15
9738.596,5.812e-14,5.227e-15
9743.417,5.452e-14,5.180e-15
9748.239,8.849e-14,5.367e-15
9753.062,1.990e-14,4.927e-15
9757.887,1.057e-13,5.312e-15
9762.713,1.275e-13,6.023e-15
9767.541,1.107e-13,6.103e-15
9772.369,6.337e-14,5.833e-15
9777.199,1.247e-13,6.234e-15
9782.030,6.690e-14,6.002e-15
9786.863,1.018e-13,5.881e-15
9791.697,9.312e-14,6.178e-15
9796.532,1.033e-13,6.468e-15
9801.368,5.243e-14,6.480e-15
9806.206,1.052e-13,6.839e-15
9811.045,5.264e-14,6.609e-15
9815.886,1.169e-13,6.273e-15
9820.727,2.652e-14,5.409e-15
9825.570,1.124e-14,5.285e-15
9830.415,3.803e-14,5.529e-15
9835.260,1.547e-14,5.221e-15
9840.107,4.802e-14,5.478e-15
9844.956,8.183e-14,5.429e-15
9849.805,9.463e-14,5.311e-15
9854.656,7.303e-14,5.295e-15
9859.509,4.408e-14,5.014e-15
9864.362,1.016e-13,5.417e-15
9869.217,2.616e-14,5.390e-15
9874.074,1.109e-13,5.790e-15
9878.931,5.011e-14,5.711e-15
9883.790,7.394e-14,6.115e-15
9888.651,1.323e-13,6.541e-15
9893.512,1.370e-13,6.592e-15
9898.375,8.028e-14,6.156e-15
9903.240,1.474e-13,7.045e-15
9908.105,8.003e-14,6.663e-15
9912.972,1.225e-13,6.916e-15
9917.841,1.125e-13,7.028e-15
9922.710,1.456e-13,7.147e-15
9927.582,9.520e-14,6.976e-15
9932.454,1.669e-13,7.176e-15
9937.328,1.417e-13,7.143e-15
9942.203,1.636e-13,7.334e-15
9947.080,1.131e-13,6.950e-15
9951.958,1.530e-13,7.118e-15
9956.837,1.543e-13,7.482e-15
9961.718,1.699e-13,7.446e-15
9966.600,2.004e-13,8.060e-15
9971.483,2.547e-13,8.335e-15
9976.368,2.292e-13,8.541e-15
9981.254,3.020e-13,8.810e-15
9986.141,2.707e-13,8.991e-15
9991.030,4.147e-13,9.553e-15
9995.921,3.917e-13,9.878e-15
10000.812,3.651e-13,9.861e-15
10005.705,4.416e-13,1.031e-14
10010.600,4.100e-13,1.008e-14
10015.496,3.953e-13,1.057e-14
10020.393,4.562e-13,1.051e-14
10025.291,3.945e-13,1.011e-14
10030.191,3.457e-13,9.624e-15
10035.093,3.505e-13,9.102e-15
10039.996,2.393e-13,8.184e-15
10044.900,2.095e-13,7.654e-15
10049.805,2.117e-13,7.718e-15
10054.712,2.310e-13,7.645e-15
10059.621,2.662e-13,7.660e-15
10064.531,2.262e-13,7.892e-15
10069.442,2.667e-13,8.941e-15
10074.354,2.219e-13,9.198e-15
10079.268,3.010e-13,9.868e-15
10084.184,2.680e-13,9.877e-15
10089.101,3.430e-13,9.767e-15
10094.019,2.527e-13,9.711e-15
10098.939,2.559e-13,1.010e-14
10103.860,3.709e-13,1.086e-14
10108.782,3.619e-13,1.134e-14
10113.706,3.356e-13,1.149e-14
10118.632,3.043e-13,1.085e-14
10123.558,3.427e-13,1.103e-14
10128.487,3.174e-13,1.077e-14
10133.416,3.145e-13,1.076e-14
10138.347,1.435e-13,9.745e-15
10143.280,4.747e-14,8.345e-15
10148.214,1.019e-13,8.279e-15
10153.149,5.299e-14,7.849e-15
10158.086,2.818e-14,7.387e-15
10163.025,2.888e-14,7.552e-15
10167.964,1.975e-14,7.173e-15
10172.905,1.411e-14,7.423e-15
10177.848,2.452e-14,7.231e-15
10182.792,4.462e-14,7.502e-15
10187.738,2.881e-14,7.109e-15
10192.685,-4.453e-14,6.926e-15
10197.633,7.179e-14,7.699e-15
10202.583,5.390e-14,8.044e-15
10207.534,5.821e-14,7.759e-15
10212.487,2.838e-14,7.851e-15
10217.441,5.352e-14,8.698e-15
10222.397,4.935e-14,8.725e-15
10227.354,6.880e-14,7.991e-15
10232.313,1.234e-13,9.132e-15
10237.273,1.046e-13,7.790e-15
10242.235,2.879e-14,7.624e-15
10247.198,4.491e-14,7.889e-15
10252.162,9.372e-15,8.046e-15
10257.128,1.023e-13,8.581e-15
10262.096,-2.311e-14,8.375e-15
10267.065,3.189e-14,8.940e-15
10272.035,6.953e-14,9.415e-15
10277.007,1.127e-13,8.932e-15
10281.981,3.537e-14,8.921e-15
10286.956,-1.639e-14,8.283e-15
10291.932,2.370e-14,8.370e-15
10296.910,1.057e-13,8.021e-15
10301.889,2.052e-14,7.849e-15
10306.870,3.669e-14,7.740e-15
10311.853,2.336e-14,7.593e-15
10316.837,3.729e-14,7.973e-15
10321.822,6.597e-14,8.694e-15
10326.809,5.653e-14,9.458e-15
10331.797,1.994e-14,9.224e-15
10336.787,6.754e-14,9.028e-15
10341.779,-6.753e-15,7.129e-15
10346.771,7.816e-14,7.366e-15
10351.766,-2.367e-14,7.258e-15
10356.762,5.894e-14,8.672e-15
10361.759,-2.494e-14,9.462e-15
10366.758,1.145e-13,9.789e-15
10371.759,5.935e-14,8.382e-15
10376.761,6.169e-14,7.573e-15
10381.764,-8.474e-15,7.346e-15
10386.769,1.071e-14,8.549e-15
10391.776,1.387e-14,1.015e-14
10396.784,7.674e-14,1.072e-14
10401.794,4.054e-14,1.039e-14
10406.805,3.845e-15,6.951e-15
10411.817,-6.016e-15,3.892e-15
10416.832,9.633e-15,2.168e-15
10421.847,-4.708e-16,9.171e-16
10426.865,2.723e-15,3.589e-16
10431.883,-4.390e-16,9.775e-17
10436.904,1.764e-16,2.637e-17
10441.926,3.639e-17,5.700e-18
10446.949,1.141e-17,1.017e-18
10451.974,1.118e-18,1.578e-19
10457.001,1.336e-19,1.866e-20
10462.029,-9.487e-22,1.856e-21
10467.058,9.245e-22,1.623e-22
10472.090,3.441e-23,1.194e-23
10477.122,-1.370e-24,7.463e-25
10482.157,4.764e-26,3.751e-26
10487.193,1.053e-26,1.683e-27
10492.230,1.539e-28,5.669e-29
10497.269,9.918e-30,1.782e-30
10502.310,6.050e-32,4.223e-32
10507.352,1.241e-33,8.818e-34
10512.395,-4.422e-35,1.545e-35
10517.441,1.251e-36,2.300e-37
10522.488,1.196e-38,2.695e-39
10527.536,1.673e-40,2.909e-41
10532.586,1.071e-42,2.436e-43
10537.637,5.920e-45,1.716e-45
10542.691,2.078e-47,9.713e-48
10547.745,-7.773e-50,4.740e-50
10552.802,8.451e-52,1.993e-52
10557.860,-6.189e-55,6.666e-55
10562.919,-1.059e-56,1.874e-57
10567.980,2.972e-59,4.547e-60
10573.043,-2.447e-62,8.951e-63
10578.107,-1.217e-65,1.575e-65
10583.173,1.189e-68,2.209e-68
10588.240,2.002e-70,2.651e-71
10593.309,7.168e-74,2.366e-74
10598.380,1.517e-77,1.755e-77
10603.452,-1.026e-79,1.198e-80
10608.526,5.187e-83,7.348e-84
10613.601,3.411e-87,3.248e-87
10618.678,5.029e-90,1.290e-90
10623.757,3.248e-93,4.190e-94
10628.837,1.663e-96,1.228e-97
10633.919,-1.364e-101,2.534e-101
10639.003,5.245e-104,4.569e-105
10644.088,-2.332e-109,6.743e-109
10649.174,3.090e-112,8.691e-113
10654.263,7.973e-116,9.653e-117
10659.353,1.823e-120,8.498e-121
10664.444,2.269e-124,6.114e-125
10669.537,1.363e-128,3.940e-129
10674.632,6.496e-133,1.960e-133
10679.729,9.495e-137,8.106e-138
10684.827,-5.240e-142,2.746e-142
10689.926,8.550e-146,8.163e-147
10695.028,3.160e-151,2.009e-151
10700.131,1.825e-155,4.116e-156
10705.235,3.579e-160,7.044e-161
10710.342,8.976e-165,1.000e-165
10715.449,7.286e-170,1.095e-170
10720.559,1.147e-174,1.056e-175
10725.670,-7.443e-182,8.012e-181
10730.783,7.339e-185,5.653e-186
10735.897,3.184e-190,2.963e-191
10741.013,-5.125e-196,1.305e-196
10746.131,4.542e-201,5.024e-202
10751.251,-2.440e-209,1.584e-207
10756.372,2.686e-212,3.897e-213
10761.494,-4.966e-219,7.768e-219
10766.619,8.479e-224,1.444e-224
10771.745,1.119e-229,2.102e-230
10776.873,-1.225e-235,2.367e-236
10782.002,1.839e-241,2.566e-242
10787.133,1.178e-247,2.071e-248
10792.266,3.043e-253,1.552e-254
10797.400,6.867e-260,8.067e-261
10802.536,1.677e-266,3.803e-267
10807.674,1.480e-272,1.572e-273
10812.813,1.396e-279,4.935e-280
10817.954,-8.801e-286,1.192e-286
10823.097,3.461e-292,3.005e-293
10828.241,8.590e-300,5.105e-300
10833.387,-1.531e-307,7.548e-307
10838.535,7.062e-313,9.594e-314
10843.685,9.514e-320,1.037e-320
10848.836,0.000e+00,0.000e+00
10853.989,0.000e+00,0.000e+00
10859.143,-0.000e+00,0.000e+00
10864.299,0.000e+00,0.000e+00
10869.457,-0.000e+00,0.000e+00
10874.617,0.000e+00,0.000e+00
10879.778,0.000e+00,0.000e+00
10884.941,0.000e+00,0.000e+00
10890.106,0.000e+00,0.000e+00
10895.272,0.000e+00,0.000e+00
10900.440,-0.000e+00,0.000e+00
10905.610,0.000e+00,0.000e+00
10910.782,-0.000e+00,0.000e+00
10915.955,0.000e+00,0.000e+00
10921.130,0.000e+00,0.000e+00
10926.307,0.000e+00,0.000e+00
10931.485,0.000e+00,0.000e+00
10936.665,0.000e+00,0.000e+00
10941.847,0.000e+00,0.000e+00
10947.030,0.000e+00,0.000e+00
10952.216,0.000e+00,0.000e+00
10957.403,0.000e+00,0.000e+00
10962.591,0.000e+00,0.000e+00
10967.782,0.000e+00,0.000e+00
10972.974,0.000e+00,0.000e+00
10978.168,0.000e+00,0.000e+00
10983.363,-0.000e+00,0.000e+00
10988.561,0.000e+00,0.000e+00
10993.760,-0.000e+00,0.000e+00
10998.961,-0.000e+00,0.000e+00
11004.163,0.000e+00,0.000e+00
11009.368,0.000e+00,0.000e+00
11014.574,-0.000e+00,0.000e+00
11019.782,0.000e+00,0.000e+00
11024.991,0.000e+00,0.000e+00
11030.202,0.000e+00,0.000e+00
11035.415,0.000e+00,0.000e+00
11040.630,0.000e+00,0.000e+00
11045.847,0.000e+00,0.000e+00
11051.065,0.000e+00,0.000e+00
11056.285,-0.000e+00,0.000e+00
11061.507,0.000e+00,0.000e+00
11066.731,0.000e+00,0.000e+00
11071.956,0.000e+00,0.000e+00
11077.183,0.000e+00,0.000e+00
11082.412,0.000e+00,0.000e+00
11087.643,0.000e+00,0.000e+00
11092.875,0.000e+00,0.000e+00
11098.109,-0.000e+00,0.000e+00
11103.345,0.000e+00,0.000e+00
11108.583,0.000e+00,0.000e+00
11113.823,0.000e+00,0.000e+00
11119.064,0.000e+00,0.000e+00
11124.307,0.000e+00,0.000e+00
11129.552,0.000e+00,0.000e+00
11134.799,0.000e+00,0.000e+00
11140.047,0.000e+00,0.000e+00
11145.298,0.000e+00,0.000e+00
11150.550,-0.000e+00,0.000e+00
11155.803,-0.000e+00,0.000e+00
11161.059,0.000e+00,0.000e+00
11166.316,0.000e+00,0.000e+00
11171.576,0.000e+00,0.000e+00
11176.837,0.000e+00,0.000e+00
11182.100,0.000e+00,0.000e+00
11187.364,0.000e+00,0.000e+00
11192.631,0.000e+00,0.000e+00
11197.899,0.000e+00,0.000e+00
11203.169,0.000e+00,0.000e+00
11208.441,0.000e+00,0.000e+00
11213.714,0.000e+00,0.000e+00
11218.990,0.000e+00,0.000e+00
11224.267,0.000e+00,0.000e+00
11229.546,-0.000e+00,0.000e+00
11234.827,-0.000e+00,0.000e+00
11240.110,0.000e+00,0.000e+00
11245.395,0.000e+00,0.000e+00
11250.681,-0.000e+00,0.000e+00
11255.969,-0.000e+00,0.000e+00
11261.259,-0.000e+00,0.000e+00
11266.551,0.000e+00,0.000e+00
11271.845,0.000e+00,0.000e+00
11277.141,0.000e+00,0.000e+00
11282.438,0.000e+00,0.000e+00
11287.737,-0.000e+00,0.000e+00
11293.038,0.000e+00,0.000e+00
11298.341,0.000e+00,0.000e+00
11303.646,-0.000e+00,0.000e+00
11308.953,-0.000e+00,0.000e+00
11314.261,-0.000e+00,0.000e+00
11319.571,0.000e+00,0.000e+00
11324.884,0.000e+00,0.000e+00
11330.198,0.000e+00,0.000e+00
11335.513,0.000e+00,0.000e+00
11340.831,0.000e+00,0.000e+00
11346.151,0.000e+00,0.000e+00
11351.472,0.000e+00,0.000e+00
11356.795,0.000e+00,0.000e+00
11362.121,0.000e+00,0.000e+00
11367.448,0.000e+00,0.000e+00
11372.777,0.000e+00,0.000e+00
11378.107,0.000e+00,0.000e+00
11383.440,0.000e+00,0.000e+00
11388.774,-0.000e+00,0.000e+00
11394.111,0.000e+00,0.000e+00
11399.449,0.000e+00,0.000e+00
11404.789,-0.000e+00,0.000e+00
11410.131,0.000e+00,0.000e+00
11415.475,0.000e+00,0.000e+00
11420.821,-0.000e+00,0.000e+00
11426.168,0.000e+00,0.000e+00
11431.518,-0.000e+00,0.000e+00
11436.869,0.000e+00,0.000e+00
